"","well_position","cycle_no","target","rn","drn","amp_status","amp_score","cq","auto_threshold","threshold","baseline_start","baseline_end","file","dilution_level","covid_variant","Fn"
"10196","M9",26,"E gene",351655.8438,2780.065789,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",351655.84
"10197","M9",27,"E gene",354168.9375,5109.619737,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",354168.94
"10198","M9",28,"E gene",359288.125,10045.26743,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",359288.12
"10199","M9",29,"E gene",370013.5625,20587.16513,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",370013.56
"10200","M9",30,"E gene",390051.5938,40441.65658,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",390051.6
"10201","M9",31,"E gene",422970.7188,73177.24178,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",422970.72
"10202","M9",32,"E gene",464880.8125,114903.7957,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",464880.8
"10203","M9",33,"E gene",507139.2813,156978.7247,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",507139.28
"10204","M9",34,"E gene",537209.375,186865.2786,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",537209.4
"10205","M9",35,"E gene",559802.3125,209274.6763,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",559802.3
"10206","M9",36,"E gene",576517.3125,225806.1365,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",576517.3
"10207","M9",37,"E gene",588908.8125,238014.0967,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",588908.8
"10208","M9",38,"E gene",597845.1875,246766.9319,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",597845.2
"10209","M9",39,"E gene",605054.0625,253792.2671,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",605054.06
"10210","M9",40,"E gene",611970.9375,260525.6023,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",611970.94
"10211","M9",41,"E gene",618462.4375,266833.5625,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",618462.44
"10212","M9",42,"E gene",624100.6875,272288.2727,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",624100.7
"10213","M9",43,"E gene",629547.125,277551.1704,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",629547.1
"10214","M9",44,"E gene",633451.625,281272.1306,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",633451.6
"10215","M9",45,"E gene",635867.5625,283504.5283,"Amp",2.583891616,"27.71790498",FALSE,8000,3,22,"dilution",100,"Delta",635867.56
"10216","M9",1,"N gene",126905.5469,-573.8685718,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",126905.55
"10217","M9",2,"N gene",127268.2109,-385.5708607,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",127268.21
"10218","M9",3,"N gene",127581.5313,-246.6168997,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",127581.53
"10219","M9",4,"N gene",127756.4297,-246.0848136,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",127756.43
"10220","M9",5,"N gene",127940.5938,-236.2871025,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",127940.59
"10221","M9",6,"N gene",128543.1953,191.9481086,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",128543.195
"10222","M9",7,"N gene",128631.4141,105.8005071,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",128631.414
"10223","M9",8,"N gene",128822.5547,122.5747807,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",128822.555
"10224","M9",9,"N gene",129119.1094,244.7631168,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129119.11
"10225","M9",10,"N gene",129105.0547,56.34207785,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129105.055
"10226","M9",11,"N gene",129313.5313,90.45228893,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129313.53
"10227","M9",12,"N gene",129520.75,123.3046875,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129520.75
"10228","M9",13,"N gene",129618.9453,47.13364857,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129618.945
"10229","M9",14,"N gene",129841.9609,95.78292215,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",129841.96
"10230","M9",15,"N gene",130027.5859,107.0415707,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130027.586
"10231","M9",16,"N gene",130065.0547,-29.8560307,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130065.055
"10232","M9",17,"N gene",130228.7969,-40.48019463,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130228.8
"10233","M9",18,"N gene",130296.8984,-146.7449836,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130296.9
"10234","M9",19,"N gene",130636.8125,18.80272752,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130636.81
"10235","M9",20,"N gene",130694.4609,-97.9151864,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130694.46
"10236","M9",21,"N gene",130806.7813,-159.9612253,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",130806.78
"10237","M9",22,"N gene",131086.1719,-54.93695175,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",131086.17
"10238","M9",23,"N gene",131552.2031,236.7279468,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",131552.2
"10239","M9",24,"N gene",132590.6563,1100.81472,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",132590.66
"10240","M9",25,"N gene",134393.5625,2729.354619,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",134393.56
"10241","M9",26,"N gene",137601.6875,5763.113268,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",137601.69
"10242","M9",27,"N gene",143694.4375,11681.49692,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",143694.44
"10243","M9",28,"N gene",155371.5625,23184.25556,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",155371.56
"10244","M9",29,"N gene",177229.1875,44867.51421,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",177229.19
"10245","M9",30,"N gene",215261.1719,82725.13224,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",215261.17
"10246","M9",31,"N gene",275512.3438,142801.9378,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",275512.34
"10247","M9",32,"N gene",351585.0313,218700.2589,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",351585.03
"10248","M9",33,"N gene",433654.125,300594.9863,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",433654.12
"10249","M9",34,"N gene",517424.375,384190.87,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",517424.38
"10250","M9",35,"N gene",592551.5,459143.6286,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",592551.5
"10251","M9",36,"N gene",655248.5,521666.2623,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",655248.5
"10252","M9",37,"N gene",707862.625,574106.0209,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",707862.6
"10253","M9",38,"N gene",751337.5,617406.5296,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",751337.5
"10254","M9",39,"N gene",787649.3125,653543.9757,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",787649.3
"10255","M9",40,"N gene",818892.25,684612.5468,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",818892.25
"10256","M9",41,"N gene",843829.5625,709375.493,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",843829.56
"10257","M9",42,"N gene",866264.4375,731636.0016,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",866264.44
"10258","M9",43,"N gene",884012.125,749209.3228,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",884012.1
"10259","M9",44,"N gene",900511.875,765534.7064,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",900511.9
"10260","M9",45,"N gene",912746.875,777595.3401,"Amp",2.750556452,"27.32604226",FALSE,14000,3,21,"dilution",100,"Delta",912746.9
"10261","M11",1,"RnaseP",15674.06543,208.4858411,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15674.065
"10262","M11",2,"RnaseP",15788.61035,256.9988805,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15788.61
"10263","M11",3,"RnaseP",15816.43652,218.7931699,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15816.437
"10264","M11",4,"RnaseP",15800.82324,137.1480062,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15800.823
"10265","M11",5,"RnaseP",15802.67188,72.96475647,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15802.672
"10266","M11",6,"RnaseP",15885.16504,89.42603803,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15885.165
"10267","M11",7,"RnaseP",15959.42676,97.65587428,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",15959.427
"10268","M11",8,"RnaseP",16092.65137,164.8486012,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16092.651
"10269","M11",9,"RnaseP",16197.69043,203.8557812,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16197.69
"10270","M11",10,"RnaseP",16177.4707,117.6041721,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16177.471
"10271","M11",11,"RnaseP",16237.41504,111.5166255,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16237.415
"10272","M11",12,"RnaseP",16198.10938,6.179078978,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16198.109
"10273","M11",13,"RnaseP",16204.34082,-53.62135821,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16204.341
"10274","M11",14,"RnaseP",16235.01465,-88.97941258,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16235.015
"10275","M11",15,"RnaseP",16396.56055,6.534603358,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16396.56
"10276","M11",16,"RnaseP",16453.00391,-3.053919766,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16453.004
"10277","M11",17,"RnaseP",16444.28906,-77.80064601,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16444.29
"10278","M11",18,"RnaseP",16594.96289,6.841299612,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16594.963
"10279","M11",19,"RnaseP",16625.87891,-28.27456726,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16625.879
"10280","M11",20,"RnaseP",16700.75391,-19.43144976,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16700.754
"10281","M11",21,"RnaseP",16770.15234,-16.06489476,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16770.152
"10282","M11",22,"RnaseP",16747.2793,-104.9698241,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16747.28
"10283","M11",23,"RnaseP",16901.47266,-16.80834726,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16901.473
"10284","M11",24,"RnaseP",16849.5332,-134.7796829,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16849.533
"10285","M11",25,"RnaseP",16846.08789,-204.2568779,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16846.088
"10286","M11",26,"RnaseP",17000.4707,-115.9059479,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17000.47
"10287","M11",27,"RnaseP",17050.80273,-131.6057991,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17050.803
"10288","M11",28,"RnaseP",17004.21094,-244.2294785,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17004.21
"10289","M11",29,"RnaseP",16961.81641,-352.6558922,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",16961.816
"10290","M11",30,"RnaseP",17040.35352,-340.1506654,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17040.354
"10291","M11",31,"RnaseP",17074.78516,-371.7509072,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17074.785
"10292","M11",32,"RnaseP",17154.52148,-358.0464616,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17154.521
"10293","M11",33,"RnaseP",17305.20313,-273.3967035,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17305.203
"10294","M11",34,"RnaseP",17502.7207,-141.9110079,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17502.72
"10295","M11",35,"RnaseP",17652.42773,-58.23585911,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17652.428
"10296","M11",36,"RnaseP",17710.46289,-66.23258536,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17710.463
"10297","M11",37,"RnaseP",17826.46875,-16.25860848,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",17826.469
"10298","M11",38,"RnaseP",18049.17773,140.4184934,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18049.178
"10299","M11",39,"RnaseP",18169.22852,194.4373921,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18169.229
"10300","M11",40,"RnaseP",18292.39844,251.5754315,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18292.398
"10301","M11",41,"RnaseP",18413.75195,306.8970646,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18413.752
"10302","M11",42,"RnaseP",18465.27148,292.3847134,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18465.271
"10303","M11",43,"RnaseP",18591.81641,352.8977528,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18591.816
"10304","M11",44,"RnaseP",18751.39258,446.4420422,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18751.393
"10305","M11",45,"RnaseP",18645.30273,274.3203159,"No Amp",1.38442379,"Undetermined",FALSE,20000,3,44,"dilution",10,"Delta",18645.303
"10306","M11",1,"E gene",341684.2188,-739.2222944,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",341684.22
"10307","M11",2,"E gene",341920.375,-646.2583333,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",341920.38
"10308","M11",3,"E gene",342739.125,29.29937771,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",342739.12
"10309","M11",4,"E gene",343003.125,150.1070887,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343003.12
"10310","M11",5,"E gene",343077.6563,81.44604978,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343077.66
"10311","M11",6,"E gene",343176.2188,36.81626082,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343176.22
"10312","M11",7,"E gene",343165.9063,-116.6885281,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343165.9
"10313","M11",8,"E gene",343428.6875,2.9004329,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343428.7
"10314","M11",9,"E gene",343559.5313,-9.448106061,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343559.53
"10315","M11",10,"E gene",343753.3125,41.14085498,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343753.3
"10316","M11",11,"E gene",343718.3125,-137.051434,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343718.3
"10317","M11",12,"E gene",343891.8438,-106.7124729,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",343891.84
"10318","M11",13,"E gene",344101.3125,-40.4360119,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",344101.3
"10319","M11",14,"E gene",344041.1875,-243.7533009,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",344041.2
"10320","M11",15,"E gene",344201.9375,-226.1955898,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",344201.94
"10321","M11",16,"E gene",344605.9063,34.58087121,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",344605.9
"10322","M11",17,"E gene",344861.8125,147.2948323,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",344861.8
"10323","M11",18,"E gene",345077.5625,219.8525433,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345077.56
"10324","M11",19,"E gene",345099.4688,98.56650433,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345099.47
"10325","M11",20,"E gene",345348.0625,203.9679654,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345348.06
"10326","M11",21,"E gene",345274.5,-12.78682359,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345274.5
"10327","M11",22,"E gene",345341.9688,-88.51036255,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345341.97
"10328","M11",23,"E gene",345509.2813,-64.39015152,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345509.28
"10329","M11",24,"E gene",345510.1875,-206.6761905,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345510.2
"10330","M11",25,"E gene",345918.7813,58.72527056,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345918.78
"10331","M11",26,"E gene",345966.0938,-37.1545184,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",345966.1
"10332","M11",27,"E gene",346527.6563,381.2156926,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",346527.66
"10333","M11",28,"E gene",347630.9688,1341.335904,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",347630.97
"10334","M11",29,"E gene",349058.0313,2625.206115,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",349058.03
"10335","M11",30,"E gene",350896.1875,4320.170076,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",350896.2
"10336","M11",31,"E gene",355541.4063,8822.196537,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",355541.4
"10337","M11",32,"E gene",364808.9688,17946.56675,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",364808.97
"10338","M11",33,"E gene",380326.5313,33320.93696,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",380326.53
"10339","M11",34,"E gene",403047.3125,55898.52592,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",403047.3
"10340","M11",35,"E gene",429332.125,82040.14613,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",429332.12
"10341","M11",36,"E gene",449773.4688,102338.2976,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",449773.47
"10342","M11",37,"E gene",465124.1875,117545.8241,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",465124.2
"10343","M11",38,"E gene",476512.3438,128790.788,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",476512.34
"10344","M11",39,"E gene",485537.0938,137672.3457,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",485537.1
"10345","M11",40,"E gene",493246.1563,145238.2159,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",493246.16
"10346","M11",41,"E gene",500307.5938,152156.4611,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",500307.6
"10347","M11",42,"E gene",506255.875,157961.5501,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",506255.88
"10348","M11",43,"E gene",512236.2188,163798.7016,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",512236.22
"10349","M11",44,"E gene",517426.9688,168846.2593,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",517426.97
"10350","M11",45,"E gene",521818.0625,173094.1607,"Amp",2.464191924,"30.85748644",FALSE,8000,3,23,"dilution",10,"Delta",521818.06
"10351","M11",1,"N gene",129925.0938,-227.3354964,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",129925.09
"10352","M11",2,"N gene",130126.2734,-152.8909294,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",130126.27
"10353","M11",3,"N gene",130456.625,50.7255126,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",130456.625
"10354","M11",4,"N gene",130570.7813,38.14664208,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",130570.78
"10355","M11",5,"N gene",130543.5234,-115.8462909,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",130543.52
"10356","M11",6,"N gene",130729.6875,-56.41734896,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",130729.69
"10357","M11",7,"N gene",131045.1406,132.3006555,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131045.14
"10358","M11",8,"N gene",131039.8594,0.284285008,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131039.86
"10359","M11",9,"N gene",131082.7813,-83.52896051,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131082.78
"10360","M11",10,"N gene",131158.0156,-135.029706,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131158.02
"10361","M11",11,"N gene",131465.3594,45.57892345,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131465.36
"10362","M11",12,"N gene",131616.2969,69.78130294,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131616.3
"10363","M11",13,"N gene",131716.9531,43.70243242,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131716.95
"10364","M11",14,"N gene",131800.2969,0.3110619,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",131800.3
"10365","M11",15,"N gene",132095.8906,169.1696914,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132095.89
"10366","M11",16,"N gene",132117.8125,64.35644586,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132117.81
"10367","M11",17,"N gene",132172.2344,-7.956799654,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132172.23
"10368","M11",18,"N gene",132199.3906,-107.5356702,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132199.39
"10369","M11",19,"N gene",132303.6094,-130.0520407,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132303.61
"10370","M11",20,"N gene",132445.8906,-114.5059112,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132445.89
"10371","M11",21,"N gene",132584.9375,-102.1941567,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132584.94
"10372","M11",22,"N gene",132994.2813,180.4144728,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",132994.28
"10373","M11",23,"N gene",133022.5469,81.94497724,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",133022.55
"10374","M11",24,"N gene",133043.6875,-23.64951828,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",133043.69
"10375","M11",25,"N gene",133160.6406,-33.4315138,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",133160.64
"10376","M11",26,"N gene",133773.4063,452.5989907,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",133773.4
"10377","M11",27,"N gene",134484.5781,1037.035745,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",134484.58
"10378","M11",28,"N gene",135733.7813,2159.50375,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",135733.78
"10379","M11",29,"N gene",137807.3438,4106.331129,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",137807.34
"10380","M11",30,"N gene",142701.2188,8873.471009,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",142701.22
"10381","M11",31,"N gene",151704.6406,17750.15776,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",151704.64
"10382","M11",32,"N gene",168459.4063,34378.18827,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",168459.4
"10383","M11",33,"N gene",197367.4063,63159.45315,"Amp",2.639303358,"30.68635951",FALSE,14000,3,24,"dilution",10,"Delta",197367.4
