Well,Well Position,Cycle Number,ATTO 647,VIC,FAM
356,O20,39,-340.80328,1423.8951,-3058.9302
356,O20,40,-382.47525,1442.7919,-3119.772
356,O20,41,-298.89633,1598.1736,-3087.0193
356,O20,42,-211.62769,1604.3016,-3086.072
356,O20,43,-221.68016,1560.2513,-2939.887
356,O20,44,-159.72386,1361.3502,-2831.609
356,O20,45,-100.81308,1243.8263,-2586.6812
357,O21,1,17753.693,355007.72,129208.34
357,O21,2,17766.547,355196.62,129370.93
357,O21,3,17907.371,355821.9,129911.79
357,O21,4,17928.17,356161.06,130245.57
357,O21,5,17986.986,356476.1,130693.414
357,O21,6,17989.477,356446.97,130702.836
357,O21,7,18073.883,356475,130616.98
357,O21,8,18148.951,356749.12,130802.805
357,O21,9,18126.467,357324.28,131202.25
357,O21,10,18186.764,357670.2,131785.34
357,O21,11,18288.434,357630,131913.95
357,O21,12,18297.56,357765.38,132191.66
357,O21,13,18346.988,358170.12,132133.17
357,O21,14,18388.781,358529.16,132010.95
357,O21,15,18482.982,358824.12,132194.28
357,O21,16,18560.266,359120.97,132345.95
357,O21,17,18561.455,359309.2,132500.14
357,O21,18,18690.195,359295.53,132888.58
357,O21,19,18672.352,359766,133263.19
357,O21,20,18647.828,359966.94,133362.3
357,O21,21,18746.984,359991,134033.22
357,O21,22,18718.287,360839.94,135194.9
357,O21,23,18789.531,361919.84,137074.78
357,O21,24,18848.01,363670.22,140321.28
357,O21,25,18919.414,367224.94,146908.94
357,O21,26,18959.96,374011.44,159901.08
357,O21,27,19078.248,387343.44,184266.52
357,O21,28,19241.938,412141.56,227107.5
357,O21,29,19350.154,448285.03,291462.56
357,O21,30,19562.354,491976.44,367166.84
357,O21,31,19723.691,532854.7,441115.8
357,O21,32,19841.246,562531.6,512746.88
357,O21,33,20031.176,584879.06,574538.2
357,O21,34,20231.346,601298,627706.3
357,O21,35,20338.51,615065.2,672331.4
357,O21,36,20521.605,625884.7,710093.3
357,O21,37,20619.02,633587.56,742859.9
357,O21,38,20679.715,641228.56,770137.9
357,O21,39,20692.768,648624.56,792251.94
357,O21,40,20739.027,653850.3,812836.75
357,O21,41,20849.186,657976.44,831579.56
357,O21,42,20981.322,661980.44,845616.3
357,O21,43,21135.191,665847.44,858368.1
357,O21,44,21130.396,670450.3,869462.6
357,O21,45,21023.93,672516.6,880400.6
358,O22,1,-16.547886,1482.8118,-5796.529
358,O22,2,-17.580925,1454.8564,-5738.4253
358,O22,3,82.40525,1336.4626,-5674.9995
358,O22,4,55.82245,1344.3041,-5418.11
358,O22,5,-30.41732,1507.5665,-5356.1045
358,O22,6,-60.73024,1563.2299,-5374.279
358,O22,7,-36.72119,1433.9269,-5232.4907
358,O22,8,-17.946249,1340.7252,-5170.9844
358,O22,9,15.249733,1331.2302,-5126.685
358,O22,10,-93.49236,1379.7665,-4836.7085
358,O22,11,-93.58272,1384.0012,-4978.0566
358,O22,12,39.17929,1418.9717,-5079.9946
358,O22,13,53.88262,1426.6215,-5019.874
358,O22,14,-8.559856,1500.3358,-5033.8726
358,O22,15,-2.226553,1508.5408,-4888.745
358,O22,16,157.0165,1552.4913,-4824.3735
358,O22,17,160.38448,1430.5135,-4930.4214
358,O22,18,157.6874,1380.9542,-5000.8447
358,O22,19,135.79271,1415.8114,-4878.304
358,O22,20,150.3373,1478.0393,-4750.431
358,O22,21,114.23093,1452.326,-4609.652
358,O22,22,82.583336,1386.0834,-4660.8564
358,O22,23,62.60276,1385.4326,-4656.1353
358,O22,24,115.65905,1493.9846,-4595.098
358,O22,25,93.0865,1469.5444,-4498.433
358,O22,26,74.35437,1448.1887,-4435.4644
358,O22,27,73.57058,1520.7355,-4503.4126
358,O22,28,134.82616,1535.4509,-4526.2236
358,O22,29,136.59322,1526.9943,-4423.09
358,O22,30,210.8611,1624.1478,-4482.46
358,O22,31,195.07393,1661.0819,-4429.6543
358,O22,32,212.13263,1723.8647,-4220.1826
358,O22,33,221.84479,1646.4525,-4180.9004
358,O22,34,231.47705,1613.8967,-4040.4338
358,O22,35,201.56061,1728.2178,-4078.8325
358,O22,36,199.84578,1731.2026,-4020.0674
358,O22,37,143.60979,1717.0664,-4034.664
358,O22,38,99.10913,1677.2802,-3810.4758
358,O22,39,125.139984,1680.9331,-3811.6152
358,O22,40,160.4995,1599.8715,-3685.3713
358,O22,41,166.99405,1562.699,-3706.717
358,O22,42,139.59663,1643.7351,-3708.5251
358,O22,43,98.46555,1690.3333,-3689.471
358,O22,44,25.350649,1790.4933,-3779.6172
358,O22,45,-17.875086,1768.7957,-3730.409
359,O23,1,16950.797,366192.9,129168.81
359,O23,2,16899.867,366582.06,129324.31
359,O23,3,16893.32,366886.78,129432.445
359,O23,4,17008.969,366866.56,129713.984
359,O23,5,17149.453,366656,129880.445
359,O23,6,17153.72,366572.8,129825.07
359,O23,7,17197.871,366865.5,129639.56
359,O23,8,17179.018,367422.94,129671.336
359,O23,9,17148.209,367379.28,130179.38
359,O23,10,17209.58,367270.2,130320.055
359,O23,11,17271.828,367379.75,130674.19
359,O23,12,17407.482,367400.25,130650.04
359,O23,13,17404.988,367563.8,130566.086
359,O23,14,17473.977,368074.56,130592.36
359,O23,15,17504.172,368372.97,130776.03
359,O23,16,17575.615,368381.8,130883.8
359,O23,17,17729.059,368329.6,130844.93
359,O23,18,17680.709,368598.25,131018.39
359,O23,19,17592.072,369038.22,131014
359,O23,20,17556.164,369045.9,131020.766
359,O23,21,17754.7,368981.1,131477.23
359,O23,22,17933.398,369408.56,131402.56
359,O23,23,17897.627,369780.38,131319.23
359,O23,24,17824.396,369731.47,131626.6
359,O23,25,17915.365,369860.53,131721.86
359,O23,26,18057.969,369882.8,132010.62
359,O23,27,18116.61,369897.2,132294.67
359,O23,28,18130.871,370283.75,132312.66
359,O23,29,18261.312,370269.62,132568.58
359,O23,30,18286.09,370534.28,132913.9
359,O23,31,18296.104,371155.2,133860.78
359,O23,32,18272.475,372171.75,134721.36
359,O23,33,18266.121,373346.9,137322.17
359,O23,34,18335.55,375889.56,142269.84
359,O23,35,18318.016,379987.22,150267.44
359,O23,36,18510.209,384989.22,160950.19
359,O23,37,18529.99,389824.06,173991.39
359,O23,38,18562.059,393459.88,187335.69
359,O23,39,18578.16,396991.94,199784.81
359,O23,40,18673.484,399801,211026.95
359,O23,41,18634.084,401919.8,222438.19
359,O23,42,18719.64,403428.34,233855.81
359,O23,43,18824.889,404819.62,244675.75
359,O23,44,18792.324,406086.72,255696.08
359,O23,45,18788.934,407242.38,265463.78
360,O24,1,197.79161,938.9592,224.99893
360,O24,2,214.61365,954.4799,392.5378
360,O24,3,221.76477,1012.645,602.4877
360,O24,4,308.0798,1122.5524,699.73596
360,O24,5,260.2973,1049.9512,971.6066
360,O24,6,221.57826,995.8209,1044.0275
360,O24,7,237.59651,1005.4401,1354.4094
360,O24,8,181.49663,958.3023,1557.804
360,O24,9,142.69537,872.94183,1524.4077
360,O24,10,150.02643,839.83795,1599.3021
360,O24,11,207.40587,879.1031,1516.733
360,O24,12,176.82162,996.5798,1485.0934
360,O24,13,151.16115,1021.32,1599.7007
360,O24,14,180.27982,1076.978,1373.6825
360,O24,15,197.93597,851.19653,1255.4677
360,O24,16,170.29051,821.2973,1492.3436
360,O24,17,123.16559,958.9569,1980.0597
360,O24,18,109.80484,956.82745,2092.8298
360,O24,19,164.70361,935.0176,2017.5948
360,O24,20,226.13553,937.53143,1900.4196
360,O24,21,187.31992,940.27625,1940.9858
360,O24,22,90.45121,1074.8348,2018.1412
360,O24,23,73.51209,1215.3441,1935.203
360,O24,24,118.96063,1259.9698,1988.8209
360,O24,25,181.97073,1224.0513,2136.2407
360,O24,26,175.37878,1256.1084,2108.843
360,O24,27,199.82439,1265.0535,2162.363
360,O24,28,237.09485,1226.8962,2218.103
360,O24,29,183.95543,1225.6377,2284.2424
360,O24,30,159.24007,1171.5752,2224.7349
360,O24,31,199.06746,1155.4904,2168.6406
360,O24,32,174.93109,1257.2703,2082.9045
360,O24,33,164.7714,1240.8734,2172.2485
360,O24,34,255.57701,1049.7557,2094.7273
360,O24,35,330.9593,993.30493,2058.6648
360,O24,36,326.70773,1072.2728,2061.4158
360,O24,37,204.62552,1066.7338,2485.3816
360,O24,38,178.63211,1103.367,2578.421
360,O24,39,283.81482,1075.6694,2638.8074
360,O24,40,327.36346,997.46533,2560.581
360,O24,41,382.6393,951.04706,2680.204
360,O24,42,333.60675,969.42773,2803.0588
360,O24,43,294.9413,1024.181,2713.9883
360,O24,44,341.4983,991.916,2779.7275
360,O24,45,355.00745,947.8506,2908.429
361,P1,1,-481.7475,656.0883,-10450.746
361,P1,2,-467.62454,642.2577,-10449.639
361,P1,3,-458.22165,659.1666,-10307.852
361,P1,4,-323.45566,660.60187,-9745.221
361,P1,5,-316.8114,749.4307,-9629.309
361,P1,6,-458.0926,764.7588,-9488.6455
361,P1,7,-527.49176,853.9783,-9602.951
361,P1,8,-561.0246,766.7015,-9870.283
361,P1,9,-562.01117,696.178,-10050.713
361,P1,10,-442.77444,652.18945,-10127.102
361,P1,11,-366.81723,568.4704,-10090.301
361,P1,12,-444.56146,592.22394,-9906.658
361,P1,13,-499.99084,826.47156,-9807.634
361,P1,14,-516.9,815.0797,-9362.076
361,P1,15,-563.3471,700.6196,-9248.066
361,P1,16,-642.65405,668.61694,-9444.168
361,P1,17,-618.2099,752.668,-9489.893
361,P1,18,-431.86917,746.82446,-9210.096
361,P1,19,-384.52692,729.5942,-9167.038
361,P1,20,-469.45038,526.6513,-8986.895
361,P1,21,-502.6788,494.2246,-8984.946
361,P1,22,-436.96265,580.32245,-8674.207
361,P1,23,-455.94434,593.18884,-8051.0083
361,P1,24,-591.5626,660.7127,-7994.328
361,P1,25,-589.6204,759.3502,-7910.7725
361,P1,26,-378.53058,977.41003,-7984.62
361,P1,27,-221.37088,993.51776,-7901.823
361,P1,28,-114.090836,914.41956,-7728.4214
361,P1,29,-138.03111,821.96796,-7632.309
361,P1,30,-367.60922,826.6411,-7845.9106
361,P1,31,-459.8532,1066.9604,-7856.1494
361,P1,32,-475.9448,1071.9683,-7244.191
361,P1,33,-474.4655,1083.2964,-7325.259
361,P1,34,-341.82306,1054.8541,-7458.026
361,P1,35,-303.08002,717.0929,-7198.5415
361,P1,36,-325.96622,654.4446,-6941.438
361,P1,37,-269.40344,870.2329,-6757.875
361,P1,38,-280.08112,948.6445,-7166.019
361,P1,39,-226.16208,859.66254,-7292.042
361,P1,40,-242.3295,750.13947,-6822.4873
361,P1,41,-199.42694,571.0474,-6714.965
361,P1,42,-231.3494,589.5302,-6632.2715
361,P1,43,-220.7543,860.61304,-6785.1357
361,P1,44,-197.82556,799.6514,-6790.887
361,P1,45,-161.25655,725.3422,-6052.9907
362,P2,1,-1925.545,-37.0956,-19457.234
362,P2,2,-1914.6003,-38.206997,-19307.15
362,P2,3,-1724.4838,30.0078,-19082.145
362,P2,4,-1680.5862,6.507063,-18972.05
362,P2,5,-1730.3617,-37.52176,-19049.262
362,P2,6,-1766.3774,-166.3314,-19129.809
362,P2,7,-1783.4708,-168.95044,-19047.91
362,P2,8,-1946.9701,-9.701898,-18744.547
362,P2,9,-1955.218,-86.08418,-18883.201
362,P2,10,-1815.9308,-223.20877,-18960.914
362,P2,11,-1798.6711,-188.11296,-18824.379
362,P2,12,-1754.1887,64.122665,-18820.896
362,P2,13,-1771.4679,-23.566086,-18692.867
362,P2,14,-1789.1229,-221.01651,-18589.186
362,P2,15,-1913.5858,-234.21509,-18317.732
362,P2,16,-1926.2401,-104.52909,-18338.785
362,P2,17,-1791.613,-45.462048,-18358.133
362,P2,18,-1754.2627,-25.703552,-18382.506
362,P2,19,-1776.8546,-104.18155,-18334.266
362,P2,20,-1756.3491,-122.43467,-18052.803
362,P2,21,-1821.2349,6.248705,-18035.318
362,P2,22,-1876.3417,75.29699,-18089.486
362,P2,23,-1923.3407,-28.042368,-18091.88
362,P2,24,-1923.7748,-50.399128,-17939.336
362,P2,25,-1833.4233,92.40677,-17943.535
362,P2,26,-1836.0193,81.19402,-17728.904
362,P2,27,-1815.5806,77.424065,-17617.396
362,P2,28,-1760.1917,248.34418,-17509.83
362,P2,29,-1710.705,187.69308,-17373.746
362,P2,30,-1658.907,86.17595,-17165.43
362,P2,31,-1625.6514,-39.20304,-16936.53
362,P2,32,-1532.68,-50.32409,-16754.285
362,P2,33,-1564.8004,134.90622,-16851.111
362,P2,34,-1584.8131,160.44882,-16920.373
362,P2,35,-1562.909,129.361,-16901.363
362,P2,36,-1595.7172,163.36826,-16348.714
362,P2,37,-1572.3098,-0.30579233,-16399.02
362,P2,38,-1545.3177,-40.269302,-16556.121
362,P2,39,-1469.4387,120.40023,-16428.068
362,P2,40,-1493.6854,192.67062,-16300.361
362,P2,41,-1567.4036,173.41202,-16389.555
362,P2,42,-1632.981,135.65659,-16343.473
362,P2,43,-1642.6986,95.98308,-16410.229
362,P2,44,-1520.6776,42.709328,-16266.261
362,P2,45,-1513.4523,24.58793,-16369.03
363,P3,1,90.25578,-64.87123,-5449.9663
363,P3,2,110.23055,-102.517456,-5227.69
363,P3,3,303.30032,-139.91333,-4864.834
363,P3,4,223.70244,-139.54674,-4861.9717
363,P3,5,190.45793,-135.40944,-4854.702
363,P3,6,288.02246,-125.407875,-4938.49
363,P3,7,334.78452,-39.817028,-4918.6816
363,P3,8,419.6346,-101.29624,-4512.362
363,P3,9,403.10284,-172.77766,-4527.474
363,P3,10,405.43048,-188.09921,-4627.8755
363,P3,11,447.23752,-132.08502,-4533.4004
363,P3,12,306.3516,19.274616,-4312.767
363,P3,13,179.0432,63.746902,-4353.513
363,P3,14,149.02298,-20.63681,-4379.7593
363,P3,15,232.80965,-72.68701,-4444.0137
363,P3,16,348.97418,-103.107666,-4408.7593
363,P3,17,296.39307,-183.27939,-3858.0386
363,P3,18,252.99657,-199.9506,-3701.868
363,P3,19,278.1636,-170.45834,-3812.8545
363,P3,20,281.1717,-134.40492,-3911.3816
363,P3,21,396.92374,-139.22041,-4147.837
363,P3,22,461.06866,-161.4965,-4254.0747
363,P3,23,486.60217,-122.30113,-4115.9844
363,P3,24,443.88327,99.4892,-4167.7183
363,P3,25,439.27466,158.05649,-4138.9907
363,P3,26,439.09024,240.86247,-3968.9004
363,P3,27,418.0675,277.92856,-3660.7732
363,P3,28,513.6986,159.35756,-3545.6423
363,P3,29,550.36945,103.233246,-3549.3667
363,P3,30,479.37378,160.65701,-3167.0427
363,P3,31,415.7857,158.47578,-3007.2664
363,P3,32,437.7119,167.05771,-2951.2917
363,P3,33,546.5588,198.16957,-2985.7158
363,P3,34,594.5336,178.92325,-3093.9685
363,P3,35,564.15454,209.27527,-3109.8809
363,P3,36,616.20544,153.96783,-2570.0999
363,P3,37,599.1023,61.658707,-2358.6384
363,P3,38,607.4416,30.738491,-2517.7158
363,P3,39,662.7799,109.76201,-2659.7527
363,P3,40,600.13605,136.28226,-2585.8987
363,P3,41,553.37665,276.97388,-2663.7478
363,P3,42,652.987,157.51402,-2564.7522
363,P3,43,700.8096,75.221825,-2557.3884
363,P3,44,697.5365,55.698093,-2600.9146
363,P3,45,634.1538,15.823812,-2471.6057
364,P4,1,228.04993,1034.4607,26.081669
364,P4,2,131.5385,1050.0835,-28.174967
364,P4,3,104.03911,1222.506,-34.014107
364,P4,4,192.0329,1225.4844,116.74159
364,P4,5,205.90758,1243.7179,384.19373
364,P4,6,211.52731,1181.0706,559.2713
364,P4,7,324.05392,1106.3617,870.4782
364,P4,8,330.45145,1033.7555,925.3541
364,P4,9,371.152,860.6877,975.909
364,P4,10,352.6562,834.296,1099.7156
364,P4,11,338.68152,1017.9597,1071.552
364,P4,12,268.05923,1095.9731,1130.1052
364,P4,13,232.50862,894.716,1132.6364
364,P4,14,275.1209,846.2246,1353.7068
364,P4,15,322.7788,961.20154,1305.5099
364,P4,16,406.82425,907.0529,1243.1334
364,P4,17,393.94147,825.277,1366.8177
364,P4,18,378.3441,706.60956,1571.5303
364,P4,19,358.74866,756.44495,1729.0612
364,P4,20,425.76544,1047.1158,1666.3075
364,P4,21,373.51825,993.4183,1666.2169
364,P4,22,216.96352,918.4176,1702.7557
364,P4,23,184.2764,893.07916,1996.7549
364,P4,24,309.94733,878.3566,1966.4391
364,P4,25,439.8256,838.4582,1948.7681
364,P4,26,397.46207,766.353,1933.1096
364,P4,27,357.25693,808.4339,1982.899
364,P4,28,411.5557,1098.4443,1946.3213
364,P4,29,429.5579,1102.2999,2211.54
364,P4,30,539.2142,1046.9413,2519.9668
364,P4,31,661.7495,1091.5637,2639.0737
364,P4,32,652.80365,1162.3008,2665.7502
364,P4,33,711.6055,1153.8708,2809.67
364,P4,34,709.5275,1258.2928,2840.0032
364,P4,35,616.90076,1367.8121,2721.8306
364,P4,36,578.47,1295.9846,2789.737
364,P4,37,700.3785,1144.8865,3097.0706
364,P4,38,697.873,1072.7751,3143.224
364,P4,39,766.73193,1110.3038,3124.6328
364,P4,40,721.4131,1150.1049,3425.9941
364,P4,41,661.2777,1100.6525,3386.0962
364,P4,42,694.79944,1096.141,3225.7668
364,P4,43,693.7735,1208.4087,3248.2454
364,P4,44,869.3473,1188.9467,3309.3862
364,P4,45,938.31335,1122.5865,3435.13
365,P5,1,-346.52844,1826.5771,-1830.123
365,P5,2,-334.81494,1830.2898,-1755.917
365,P5,3,-200.75311,1819.3292,-1716.4385
365,P5,4,-188.44171,1893.5297,-1586.6226
365,P5,5,-190.28983,1874.217,-1591.1058
365,P5,6,-82.233246,1823.7797,-1549.5272
365,P5,7,-132.4479,1822.8634,-1451.164
365,P5,8,-184.4947,1896.2219,-1435.4844
365,P5,9,-193.50569,1886.2568,-1259.9178
365,P5,10,-217.51698,1811.7732,-1193.8138
365,P5,11,-209.65611,1681.9347,-1154.2966
365,P5,12,-221.71272,1642.7333,-1100.2534
365,P5,13,-180.79611,1696.7365,-1149.0233
365,P5,14,-186.10469,1853.5181,-1194.673
365,P5,15,-217.40645,1871.4191,-1107.4608
365,P5,16,-219.88837,1655.8171,-974.0623
365,P5,17,-237.34955,1640.6289,-995.90173
365,P5,18,-232.25294,1804.3553,-970.57855
365,P5,19,-311.1504,1817.7656,-917.83295
365,P5,20,-341.5753,1833.8496,-851.3653
365,P5,21,-311.24667,1825.2708,-819.0144
365,P5,22,-203.98662,1854.777,-906.8576
365,P5,23,-121.027756,1692.039,-956.2863
365,P5,24,-176.44624,1658.5641,-887.2661
365,P5,25,-215.53128,1757.0924,-879.06696
365,P5,26,-196.55128,1761.11,-760.7404
365,P5,27,-232.67276,1744.9802,-562.22217
365,P5,28,-263.51688,1834.9261,-425.6922
365,P5,29,-237.79646,1968.316,-480.85446
365,P5,30,-168.38876,2027.279,-411.23804
365,P5,31,-107.74405,2037.8365,-232.7459
365,P5,32,-110.39579,1954.3116,-86.34364
365,P5,33,-33.341618,1921.836,56.46218
365,P5,34,-19.414125,2050.1672,80.09064
365,P5,35,51.08071,2130.5945,77.51052
365,P5,36,41.139385,2173.5884,64.72262
365,P5,37,-76.83368,2200.2937,200.75653
365,P5,38,-130.83441,2160.96,171.21152
365,P5,39,-101.71128,2193.3772,360.19803
365,P5,40,-109.36533,2171.8945,568.8586
365,P5,41,-46.269154,2131.3333,504.15182
365,P5,42,-44.958508,2063.8425,528.6231
365,P5,43,35.86288,2085.81,430.08176
365,P5,44,0.015772492,2476.3145,112.059074
365,P5,45,-55.731483,3198.2312,-74.31118
366,P6,1,-335.80966,1705.1693,-3846.1667
366,P6,2,-345.27798,1677.7509,-3829.364
366,P6,3,-360.43604,1636.2955,-3680.2349
366,P6,4,-335.20233,1700.6227,-3571.7473
366,P6,5,-332.1143,1667.9867,-3223.6272
366,P6,6,-281.32413,1646.4996,-3185.1926
366,P6,7,-328.6841,1599.6619,-3156.5425
366,P6,8,-336.51443,1590.2675,-3167.476
366,P6,9,-229.24283,1564.883,-3026.0217
366,P6,10,-215.00029,1558.1017,-3022.051
366,P6,11,-245.23917,1282.7764,-3028.8745
366,P6,12,-215.07147,1253.4375,-3103.9175
366,P6,13,-146.05228,1462.9983,-3139.5874
366,P6,14,-146.51036,1579.1604,-2977.759
366,P6,15,-316.34354,1483.0315,-2960.1196
366,P6,16,-354.60617,1434.0922,-2812.0576
366,P6,17,-291.91153,1484.1487,-2837.7646
366,P6,18,-378.80954,1461.2881,-2794.6646
366,P6,19,-380.96677,1417.3188,-2719.6409
366,P6,20,-265.96097,1405.1869,-2679.3152
366,P6,21,-327.4858,1390.5725,-2709.5132
366,P6,22,-341.59967,1448.2394,-2772.8381
366,P6,23,-235.62804,1449.2349,-2687.2935
366,P6,24,-235.36142,1473.5377,-2696.7866
366,P6,25,-268.93494,1488.9349,-2714.5688
366,P6,26,-267.0833,1456.6382,-2470.077
366,P6,27,-297.82394,1453.5326,-2433.5078
366,P6,28,-315.28165,1460.1768,-2543.262
366,P6,29,-294.74017,1602.9183,-2539.2388
366,P6,30,-293.47226,1582.9001,-2089.5476
366,P6,31,-222.394,1538.897,-1961.4015
366,P6,32,-221.60551,1547.5625,-1907.0885
366,P6,33,-176.6989,1575.0376,-1964.9899
366,P6,34,-202.32704,1724.4751,-1869.6478
366,P6,35,-226.80376,1727.1261,-1882.7795
366,P6,36,-288.32004,1747.9895,-1719.0201
366,P6,37,-402.30478,1690.4573,-1585.6621
366,P6,38,-415.93732,1651.5886,-1648.6211
366,P6,39,-351.9227,1746.5441,-1574.6985
366,P6,40,-326.37836,1691.6047,-1454.6086
366,P6,41,-311.40466,1466.4546,-1256.3481
366,P6,42,-195.09494,1431.8306,-1267.2562
366,P6,43,-243.98848,1642.966,-1378.6171
366,P6,44,-293.93555,1726.7856,-1441.8403
366,P6,45,-303.25595,1679.421,-1390.0763
367,P7,1,46.169598,861.1159,-10697.925
367,P7,2,44.141605,845.8736,-10696.819
367,P7,3,79.26452,877.0023,-10642.09
367,P7,4,38.941746,847.555,-10395.014
367,P7,5,43.646,844.5824,-10197.23
367,P7,6,129.34175,881.75665,-9894.169
367,P7,7,74.38447,857.6086,-9774.694
367,P7,8,55.254772,861.89044,-9747.932
367,P7,9,101.56254,857.3076,-9616.271
367,P7,10,62.945587,897.64465,-9346.621
367,P7,11,48.281464,868.3111,-9328.782
367,P7,12,99.115974,856.88446,-9364.895
367,P7,13,123.046814,848.9169,-9154.761
367,P7,14,125.98699,777.2827,-9148.403
367,P7,15,199.28052,726.33795,-9033.672
367,P7,16,142.77933,692.7858,-9186.867
367,P7,17,106.444664,675.75946,-9234.2295
367,P7,18,123.852165,701.25446,-8863.028
367,P7,19,122.78761,690.4736,-8708.06
367,P7,20,191.31596,689.5333,-8702.412
367,P7,21,214.58966,754.9487,-8747.766
367,P7,22,200.79024,687.64606,-8812.582
367,P7,23,248.20686,661.16376,-8643.017
367,P7,24,195.04175,686.5491,-8647.348
367,P7,25,142.56032,627.3572,-8600.478
367,P7,26,107.038994,643.92334,-8440.927
367,P7,27,106.190926,783.80676,-8350.061
367,P7,28,201.4803,782.88275,-8442.573
367,P7,29,201.84528,796.40533,-8458.682
367,P7,30,194.47879,960.65564,-8513.036
367,P7,31,57.138836,854.5114,-8251.384
367,P7,32,49.0954,819.5818,-7926.5137
367,P7,33,182.54324,977.50586,-7748.985
367,P7,34,171.09882,1080.9698,-7621.0225
367,P7,35,107.84307,1095.2446,-7676.3335
367,P7,36,88.8252,1168.4662,-7631.643
367,P7,37,138.04489,1134.122,-7698.47
367,P7,38,141.64246,1026.1604,-7491.6504
367,P7,39,150.66447,962.05585,-7295.224
367,P7,40,37.685696,1008.51666,-7242.4937
367,P7,41,50.8438,1129.9319,-7125.524
367,P7,42,244.34224,1113.0159,-7242.9116
367,P7,43,294.40613,1119.7319,-7298.273
367,P7,44,199.46857,1100.5771,-7128.73
367,P7,45,144.41663,1079.122,-6823.64
368,P8,1,-324.1964,1266.8696,1018.4322
368,P8,2,-331.57523,1248.0107,1024.5643
368,P8,3,-328.0631,1237.9772,1130.7681
368,P8,4,-276.1202,1153.4246,1276.042
368,P8,5,-237.57907,1094.9413,1348.0347
368,P8,6,-265.57724,1040.1569,1333.6425
368,P8,7,-315.18488,1014.152,1383.6737
368,P8,8,-331.8029,1016.51636,1347.7617
368,P8,9,-306.43832,1076.6761,1311.195
368,P8,10,-262.79257,1140.2642,1331.9296
368,P8,11,-232.73883,1138.5878,1470.1049
368,P8,12,-310.80112,1175.5875,1348.097
368,P8,13,-337.58508,1185.6699,1160.5569
368,P8,14,-315.36423,1290.7727,1138.6407
368,P8,15,-297.03418,1283.9414,1310.4712
368,P8,16,-305.85922,1235.376,1411.7382
368,P8,17,-287.5597,1160.9092,1457.8352
368,P8,18,-281.98352,1130.6099,1583.1085
368,P8,19,-331.8513,1168.7128,1565.9423
368,P8,20,-350.22452,1156.86,1365.5197
368,P8,21,-347.79654,1171.6858,1297.4575
368,P8,22,-343.09247,1184.9109,1404.5565
368,P8,23,-309.31155,1245.8611,1528.0645
368,P8,24,-315.82196,1056.8329,1535.6132
368,P8,25,-303.7479,1024.603,1659.1249
368,P8,26,-267.3455,1115.81,1638.5127
368,P8,27,-335.86395,1142.7661,1599.132
368,P8,28,-350.1207,1240.1675,1552.9386
368,P8,29,-300.7439,1189.6849,1641.177
368,P8,30,-220.42238,1160.8524,1775.5786
368,P8,31,-157.95007,1213.0396,1756.3788
368,P8,32,-134.48131,1137.9003,1824.2216
368,P8,33,-188.73174,1157.8657,1858.7192
368,P8,34,-303.36304,1402.0844,1848.9651
368,P8,35,-310.2016,1371.3822,2064.2761
368,P8,36,-201.17474,1276.6211,2196.0754
368,P8,37,-215.45726,1226.3849,2397.3145
368,P8,38,-252.53224,1241.4718,2453.3777
368,P8,39,-267.65616,1277.1732,2554.1348
368,P8,40,-279.45184,1315.5377,2483.9636
368,P8,41,-250.55069,1273.2035,2427.4907
368,P8,42,-278.8657,1248.7491,2428.7947
368,P8,43,-307.80206,1330.9369,2581.1562
368,P8,44,-322.1115,1313.6113,2546.3997
368,P8,45,-336.39105,1316.5775,2613.2693
369,P9,1,-107.35382,1591.3604,-5473.0464
369,P9,2,-91.96073,1612.1337,-5443.1294
369,P9,3,-163.13742,1582.3009,-5200.328
369,P9,4,-186.18578,1591.1458,-5179.0366
369,P9,5,-132.89272,1649.8724,-5135.265
369,P9,6,-117.43917,1575.9891,-5010.345
369,P9,7,-145.14676,1532.4349,-4958.8594
369,P9,8,-176.88612,1595.4995,-4959.421
369,P9,9,-230.4851,1674.8292,-4758.8994
369,P9,10,-228.50642,1614.3569,-4657.9844
369,P9,11,-164.83754,1387.8225,-4700.095
369,P9,12,-165.82117,1401.0486,-4733.8193
369,P9,13,-153.50319,1690.9429,-4653.428
369,P9,14,-66.25629,1766.6296,-4620.2505
369,P9,15,-20.662428,1681.1571,-4689.107
369,P9,16,-37.28004,1635.4247,-4695.0684
369,P9,17,-20.67242,1684.6752,-4654.614
369,P9,18,-100.02456,1630.4536,-4701.4834
369,P9,19,-138.11586,1578.4176,-4714.156
369,P9,20,-83.39088,1577.01,-4753.063
369,P9,21,19.606144,1544.9908,-4646.7817
369,P9,22,-2.9694502,1554.2849,-4565.812
369,P9,23,-49.237656,1619.7528,-4505.2275
369,P9,24,-61.99532,1687.3721,-4405.0073
369,P9,25,58.16062,1647.5839,-4462.946
369,P9,26,95.17678,1606.1198,-4502.2925
369,P9,27,-163.13011,1614.3068,-4551.791
369,P9,28,-213.4756,1572.5309,-4506.243
369,P9,29,-89.6899,1560.9696,-4477.329
369,P9,30,0.80803084,1700.2906,-4414.1904
369,P9,31,-117.98409,1771.2743,-4269.073
369,P9,32,-176.92178,1801.8262,-4222.5396
369,P9,33,-163.03607,1787.8793,-4072.5525
369,P9,34,-50.641487,1757.4183,-3886.593
