D Init,Timestep,D Cur
95275.00472427299,14,871018.3485547112776829559767
95275.00472427299,15,896480.7703272107820099411389
95275.00472427299,16,917636.5363157976174771960292
95275.00472427299,17,934987.4438652716544568880698
95275.00472427299,18,949033.3312452099957110314906
95275.00472427299,19,960254.4497288181986968440324
95275.00472427299,20,969098.9252731057180182040056
95275.00472427299,21,975974.5576321962710472946464
95275.00472427299,22,981244.2273920450439335692493
95275.00472427299,23,985224.2215685366277927943910
95275.00472427299,24,988184.8403549352635784867254
95275.00472427299,25,990352.7074267765122113677070
95275.00472427299,26,991914.2712221141006895363095
95275.00472427299,27,993020.0528665127548575050417
95275.00472427299,28,993789.2663047692805482568991
95275.00472427299,29,994314.5061797085695520815711
95275.00472427299,30,994666.2673778093263164963408
95275.00472427299,31,994897.1250929345932623762940
95275.00472427299,32,995045.4638244780018555585080
95275.00472427299,33,995138.6961240560292217180196
95275.00472427299,34,995195.9556782133072021253834
95275.00472427299,35,995230.2835530550578445580029
95275.00472427299,36,995250.3508968511397691932235
95275.00472427299,37,995261.7765685461220554831117
95275.00472427299,38,995268.1051260709580250176601
95275.00472427299,39,995271.5109141757899864700911
95275.00472427299,40,995273.2894175319224360956006
95275.00472427299,41,995274.1893805413867263323414
95275.00472427299,42,995274.6300466160604695401518
95275.00472427299,43,995274.8385263386219428606204
95275.00472427299,44,995274.9336771449719549516300
95275.00472427299,45,995274.9755035398760962947863
95275.00472427299,46,995274.9931818548023160143475
95275.00472427299,47,995275.0003534180116744231520
95275.00472427299,48,995275.0031405966626890207612
95275.00472427299,49,995275.0041763424037232836500
95275.00472427299,50,995275.0045436251378613106328
97946.96670695386,0,97946.96670695385546423494815826416015625
97946.96670695386,1,146578.1549076786668284477996
97946.96670695386,2,205075.2503740896240120757131
97946.96670695386,3,270698.5992337171513676578182
97946.96670695386,4,340443.5189625579818323072313
97946.96670695386,5,411523.8885810214565864729663
97946.96670695386,6,481596.5605923047737825389009
97946.96670695386,7,548827.9243254644177791541064
97946.96670695386,8,611879.3657391702801281489374
97946.96670695386,9,669855.5009426639861241904640
97946.96670695386,10,722238.0787795010653230536795
97946.96670695386,11,768817.1982978613626930241292
97946.96670695386,12,809625.7149931329635148721755
97946.96670695386,13,844879.7186178094783850230987
97946.96670695386,14,874926.3606988513793350595094
97946.96670695386,15,900199.4123220977229096507708
97946.96670695386,16,921182.4129935012129093039019
97946.96670695386,17,938378.9660270597399177790703
97946.96670695386,18,952289.5600564662234881763564
97946.96670695386,19,963394.2030199787098896882818
97946.96670695386,20,972140.1164950690412259822493
97946.96670695386,21,978933.7368841291477813304192
97946.96670695386,22,984136.2938562317793900412616
97946.96670695386,23,988062.2775138301687174437233
97946.96670695386,24,990980.1583749137466663345751
97946.96670695386,25,993114.7846014087708401647711
97946.96670695386,26,994650.9463202234165884103523
97946.96670695386,27,995737.6654525074887406733674
97946.96670695386,28,996492.8395941314388164158996
97946.96670695386,29,997007.9386126061997047682625
97946.96670695386,30,997352.5210437017240125497437
97946.96670695386,31,997578.4022234063276848642934
97946.96670695386,32,997723.3654548888936985809288
97946.96670695386,33,997814.3595936129750160545687
97946.96670695386,34,997870.1698016189772662540936
97946.96670695386,35,997903.5819972267239441530683
97946.96670695386,36,997923.0855152456568757170525
97946.96670695386,37,997934.1732050188641961359508
97946.96670695386,38,997940.3047554498658647790268
97946.96670695386,39,997943.5990169532857802122937
97946.96670695386,40,997945.3162815620803583491645
97946.96670695386,41,997946.1836727467545141393929
97946.96670695386,42,997946.6075810884632659531745
97946.96670695386,43,997946.8077334607798774271222
97946.96670695386,44,997946.8988935752473344366054
97946.96670695386,45,997946.9388786049372143186858
97946.96670695386,46,997946.9557402426110931383782
97946.96670695386,47,997946.9625642579299285882478
97946.96670695386,48,997946.9652097814083075437227
97946.96670695386,49,997946.9661903362818653933658
97946.96670695386,50,997946.9665371052996078817126
100693.86314760291,0,100693.86314760291134007275104522705078125
100693.86314760291,1,150082.7883390247712318694722
100693.86314760291,2,209227.7475684058664898946078
100693.86314760291,3,275347.9125493493685092771050
100693.86314760291,4,345432.6899930900954738796433
100693.86314760291,5,416709.5197931195522137568603
100693.86314760291,6,486857.1927661960898844428125
100693.86314760291,7,554066.2457581022624008659217
100693.86314760291,8,617021.3275165550604942801555
100693.86314760291,9,674847.9958621856744924349612
100693.86314760291,10,727046.0443261175512923405386
100693.86314760291,11,773420.5919144463793264618817
100693.86314760291,12,814016.5980740270804866274421
100693.86314760291,13,849059.5733215552141837879478
100693.86314760291,14,878903.7010861639146376985891
100693.86314760291,15,903987.7145634746037826595497
100693.86314760291,16,924798.3668340568146533266618
100693.86314760291,17,941841.0354996486157761020564
100693.86314760291,18,955616.8324981551439557755175
100693.86314760291,19,966605.5000103677481520198332
100693.86314760291,20,975253.3373199637556235884081
100693.86314760291,21,981965.4038305024087418467917
100693.86314760291,22,987101.2685843068489932439813
100693.86314760291,23,990973.6185970659134395651440
100693.86314760291,24,993849.0916194546236069768608
100693.86314760291,25,995950.7597959331907410745793
100693.86314760291,26,997461.7565138796988417062335
100693.86314760291,27,998529.6076247636802109865881
100693.86314760291,28,999270.8985821540495204866158
100693.86314760291,29,999775.9793066404897163492336
100693.86314760291,30,1000113.477041705556400523533
100693.86314760291,31,1000334.452233310900936934757
100693.86314760291,32,1000476.091623134310561261945
100693.86314760291,33,1000564.884508190955800934226
100693.86314760291,34,1000619.271075962093381070033
100693.86314760291,35,1000651.785031308261355656933
100693.86314760291,36,1000670.736235791874749396711
100693.86314760291,37,1000681.493331328455232848416
100693.86314760291,38,1000687.432478263200271590765
100693.86314760291,39,1000690.617995634724741127607
100693.86314760291,40,1000692.275650729198764113840
100693.86314760291,41,1000693.111393091246680769055
100693.86314760291,42,1000693.519048950204600237747
100693.86314760291,43,1000693.711140831184001090553
100693.86314760291,44,1000693.798446048843043245894
100693.86314760291,45,1000693.836656184989502007512
100693.86314760291,46,1000693.852732393887273749771
100693.86314760291,47,1000693.859222944963271652436
100693.86314760291,48,1000693.861732887811099920804
100693.86314760291,49,1000693.862660754491116791928
100693.86314760291,50,1000693.862987992735381222486
103517.79556301763,0,103517.79556301762931980192661285400390625
103517.79556301763,1,153669.8542659423977526326789
103517.79556301763,2,213463.8998324113005522651566
103517.79556301763,3,280079.8564705042667217718413
103517.79556301763,4,350502.5383719202133005601688
103517.79556301763,5,421973.6682897575941861321492
103517.79556301763,6,492194.3275067604571654049135
103517.79556301763,7,559379.3542324190143671298979
103517.79556301763,8,622236.7122801854780954191403
103517.79556301763,9,679912.9019124477494319492926
103517.79556301763,10,731925.7361203052059833939109
103517.79556301763,11,778095.3160979892306126717164
103517.79556301763,12,818478.6622607269322131226389
103517.79556301763,13,853310.6618782311059114228065
103517.79556301763,14,882952.4877208764971825373570
103517.79556301763,15,907847.7954774861914165635003
103517.79556301763,16,928486.5160207349549715274575
103517.79556301763,17,945375.7697875893824129881988
103517.79556301763,18,959017.2651231208180379023032
103517.79556301763,19,969890.4561398887039100366924
103517.79556301763,20,978440.7019879403871969424253
103517.79556301763,21,985071.6714738070651985003068
103517.79556301763,22,990141.2633360330948798631235
103517.79556301763,23,993960.3553539234203281582987
103517.79556301763,24,996793.7494379312235462777692
103517.79556301763,25,998862.7412281944463967349615
103517.79556301763,26,1000348.808959854619162869268
103517.79556301763,27,1001397.985563490556609128074
103517.79556301763,28,1002125.548568549771181483974
103517.79556301763,29,1002620.732785166380598642270
103517.79556301763,30,1002951.239226810902480435464
103517.79556301763,31,1003167.378416618796043136970
103517.79556301763,32,1003305.745164595196366291770
103517.79556301763,33,1003392.373338519621425527535
103517.79556301763,34,1003445.361690196669663527335
103517.79556301763,35,1003476.994632861908588695601
103517.79556301763,36,1003495.404882226947935267244
103517.79556301763,37,1003505.838662741065112860398
103517.79556301763,38,1003511.589935726448465077441
103517.79556301763,39,1003514.669442543633784121244
103517.79556301763,40,1003516.269086169374671387539
103517.79556301763,41,1003517.074083512365388545784
103517.79556301763,42,1003517.465980747019819494578
103517.79556301763,43,1003517.650272488337570747298
103517.79556301763,44,1003517.733855030689491999069
103517.79556301763,45,1003517.770354860915963329397
103517.79556301763,46,1003517.785675937357515214244
103517.79556301763,47,1003517.791846647308577368948
103517.79556301763,48,1003517.794226871251090675555
103517.79556301763,49,1003517.795104458616932329557
103517.79556301763,50,1003517.795413109679727120965
106420.92440647224,0,106420.924406472244299948215484619140625
106420.92440647224,1,157341.4260524333787191338538
106420.92440647224,2,217785.7337308070305829623502
106420.92440647224,3,284896.4536659731020657179966
106420.92440647224,4,355655.1058457854532341005571
106420.92440647224,5,427318.4025398510946586713692
106420.92440647224,6,497610.0596879888111827134518
106420.92440647224,7,564769.3674200909040694424972
106420.92440647224,8,627527.6559707830851987529370
106420.92440647224,9,685052.3689265314105573655657
106420.92440647224,10,736879.3140900362374529171668
106420.92440647224,11,782843.5377732115486251336824
106420.92440647224,12,823014.0790549157604532771771
106420.92440647224,13,857635.1585437009995253264570
106420.92440647224,14,887074.8962852618603946382994
106420.92440647224,15,911781.8312372555735005328340
106420.92440647224,16,932249.0365804566513534236937
106420.92440647224,17,948985.3443530540170569368436
106420.92440647224,18,962493.0325640836933029147459
106420.92440647224,19,973251.2450514525457279048937
106420.92440647224,20,981704.3830604170231231600642
106420.92440647224,21,988254.7112470642784910286426
106420.92440647224,22,993258.4483993374894611501908
106420.92440647224,23,997024.6569329249174260415307
106420.92440647224,24,999816.2998640261461986349466
106420.92440647224,25,1001852.895859160150177111094
106420.92440647224,26,1003314.269605324503063820516
106420.92440647224,27,1004344.964276501872798382711
106420.92440647224,28,1005058.953709335635748675532
106420.92440647224,29,1005544.362449603441973475613
106420.92440647224,30,1005867.970348326207770869641
106420.92440647224,31,1006079.342973610125127428490
106420.92440647224,32,1006214.487829721624302250727
106420.92440647224,33,1006298.987476746600824292294
106420.92440647224,34,1006350.602759266229851737295
106420.92440647224,35,1006381.371708710073949506058
106420.92440647224,36,1006399.252209870446382596105
106420.92440647224,37,1006409.369847737712743756917
106420.92440647224,38,1006414.937703402231645633968
106420.92440647224,39,1006417.913885122565042388913
106420.92440647224,40,1006419.457084652765867787789
106420.92440647224,41,1006420.232221916670072884808
106420.92440647224,42,1006420.608843205305694654642
106420.92440647224,43,1006420.785588780764499948304
106420.92440647224,44,1006420.865577372036612755211
106420.92440647224,45,1006420.900429643217859679780
106420.92440647224,46,1006420.915024954947747967055
106420.92440647224,47,1006420.920888998657608406050
106420.92440647224,48,1006420.923145158727541814251
106420.92440647224,49,1006420.923974784771650724190
106420.92440647224,50,1006420.924265754207049524938
109405.47072057436,0,109405.470720574361621402204036712646484375
109405.47072057436,1,161099.6368114661526464557379
109405.47072057436,2,222195.3366779726642188228401
109405.47072057436,3,289799.7883868150357365416055
109405.47072057436,4,360892.4958300297057484952265
109405.47072057436,5,432745.8523838730366952697319
109405.47072057436,6,503106.5451106196411188874999
109405.47072057436,7,570238.4634618521712106510618
109405.47072057436,8,632896.3545932021412712682971
109405.47072057436,9,690268.6064768641360980126217
109405.47072057436,10,741908.9976652538823316173206
109405.47072057436,11,787667.4832135788716248295900
109405.47072057436,12,827625.0792291815757824933388
109405.47072057436,13,862035.2968308138448069615742
109405.47072057436,14,891273.1617560592493775915003
109405.47072057436,15,915792.0573867443868437225206
109405.47072057436,16,936088.1640144490591702324970
109405.47072057436,17,952671.9942524811633061308529
109405.47072057436,18,966046.3691753806335465088981
109405.47072057436,19,976690.1002368884553225328807
109405.47072057436,20,985046.6130692622381496673673
109405.47072057436,21,991516.7546654496151535684302
109405.47072057436,22,996455.0542436433799683688265
109405.47072057436,23,1000168.752749858271880493973
109405.47072057436,24,1002918.971270751089669171794
109405.47072057436,25,1004923.451048164679086661677
109405.47072057436,26,1006360.364843076192019824262
109405.47072057436,27,1007372.769254217257568036324
109405.47072057436,28,1008073.338671540313773460838
109405.47072057436,29,1008549.092233817351609671995
109405.47072057436,30,1008865.893703942155338608910
109405.47072057436,31,1009072.568664653421692223615
109405.47072057436,32,1009204.541937571040373689570
109405.47072057436,33,1009286.948889782742970702125
109405.47072057436,34,1009337.215977300759545584775
109405.47072057436,35,1009367.137748022656172160184
109405.47072057436,36,1009384.499558633400344994916
109405.47072057436,37,1009394.308120969175851004328
109405.47072057436,38,1009399.696944118855307202601
109405.47072057436,39,1009402.572438827875073971236
109405.47072057436,40,1009404.060731463212449356559
109405.47072057436,41,1009404.806875049957739810998
109405.47072057436,42,1009405.168692096551358015624
109405.47072057436,43,1009405.338139228017188680858
109405.47072057436,44,1009405.414659169470859592499
109405.47072057436,45,1009405.447924829902841797424
109405.47072057436,46,1009405.461822839048913800599
109405.47072057436,47,1009405.467392955130218462594
109405.47072057436,48,1009405.469530505620627244187
109405.47072057436,49,1009405.470314400271084748756
109405.47072057436,50,1009405.470588556867772515540
112473.71783647507,0,112473.717836475072544999420642852783203125
112473.71783647507,1,164946.6811922393479713582325
112473.71783647507,2,226694.8587021420378188619513
112473.71783647507,3,294792.0081771461435361715685
112473.71783647507,4,366216.8750779847231719245521
112473.71783647507,5,438258.2106781407367042475527
112473.71783647507,6,508686.0021331671714598635105
112473.71783647507,7,575788.8825930206417329196283
112473.71783647507,8,638345.0658415693947665605858
112473.71783647507,9,695563.8855034192541794196314
112473.71783647507,10,747017.0674114431437481348587
112473.71783647507,11,792569.4396817185297590388650
112473.71783647507,12,832313.9544751064136903564089
112473.71783647507,13,866513.3711654671940798867139
112473.71783647507,14,895549.5800683994123262087160
112473.71783647507,15,919880.7705121042961554363888
112473.71783647507,16,940006.1949763518558477804893
112473.71783647507,17,956438.0158206083233190430477
112473.71783647507,18,969679.5707220081302771588013
112473.71783647507,19,980209.3167300608263900019032
112473.71783647507,20,988469.6862130793875283902593
112473.71783647507,21,994860.0950249107413762763975
112473.71783647507,22,999733.3732200901003453448014
112473.71783647507,23,1003394.934188987170738960532
112473.71783647507,24,1006104.054072162792616320921
112473.71783647507,25,1008076.696254769198733531015
112473.71783647507,26,1009489.383213261458439295073
112473.71783647507,27,1010483.688171156891879318598
112473.71783647507,28,1011170.990334361282523073468
112473.71783647507,29,1011637.208304918434025761228
112473.71783647507,30,1011947.294840188777016337973
112473.71783647507,31,1012149.340510361176487150016
112473.71783647507,32,1012278.192075712406754003050
112473.71783647507,33,1012358.541819006558819936103
112473.71783647507,34,1012407.485317169036402474443
112473.71783647507,35,1012436.576521757795088033235
112473.71783647507,36,1012453.430552379962910832695
112473.71783647507,37,1012462.937002563330541501157
112473.71783647507,38,1012468.151107241398157812450
112473.71783647507,39,1012470.928506377256335740399
112473.71783647507,40,1012472.363399630829301402685
112473.71783647507,41,1012473.081397720595560045541
112473.71783647507,42,1012473.428871455055175229911
112473.71783647507,43,1012473.591261735060943754822
112473.71783647507,44,1012473.664434977366418281623
112473.71783647507,45,1012473.696173217841948392609
112473.71783647507,46,1012473.709401503271424366833
112473.71783647507,47,1012473.714690005707149405846
112473.71783647507,48,1012473.716714205958411705868
112473.71783647507,49,1012473.717454513819292242030
112473.71783647507,50,1012473.717712690834073358063
115628.01312073777,0,115628.01312073777080513536930084228515625
115628.01312073777,1,168884.8172140216844028512848
115628.01312073777,2,231286.5142544265590657407873
115628.01312073777,3,299875.3256302337509880902804
115628.01312073777,4,371630.4753965993494947804048
115628.01312073777,5,443857.7349861171876099968892
115628.01312073777,6,514350.7133505103460684829957
115628.01312073777,7,581422.9288169786512903669165
115628.01312073777,8,643876.1107726749729588077426
115628.01312073777,9,700940.5399903928795511133510
115628.01312073777,10,752205.8667118505611054636664
115628.01312073777,11,797551.7571186114003836706774
115628.01312073777,12,837083.0591002120321226685664
115628.01312073777,13,871071.7385915708146026062754
115628.01312073777,14,899906.5098286376600278269383
115628.01312073777,15,924050.3299619122840674897727
115628.01312073777,16,944005.4889991550300149593276
115628.01312073777,17,960285.7684032595664618229080
115628.01312073777,18,973394.9961173268487675780241
115628.01312073777,19,983811.2528485406465063033731
115628.01312073777,20,991975.9601019311604094826252
115628.01312073777,21,998287.0891491094583876570329
115628.01312073777,22,1003095.761309964058361004389
115628.01312073777,23,1006705.556352367031703311269
115628.01312073777,24,1009373.902473089174723729031
115628.01312073777,25,1011314.984788548591691725112
115628.01312073777,26,1012703.677153008229799760346
115628.01312073777,27,1013680.072635236097695707604
115628.01312073777,28,1014354.259538077411877868710
115628.01312073777,29,1014811.060811782169508841813
115628.01312073777,30,1015114.523300590435936223319
115628.01312073777,31,1015312.007539426676672980845
115628.01312073777,32,1015437.786847800853023491130
115628.01312073777,33,1015516.114527632576529070667
115628.01312073777,34,1015563.758777691168806042075
115628.01312073777,35,1015592.035829760991152852872
115628.01312073777,36,1015608.392845946716463363285
115628.01312073777,37,1015617.604045090011173758429
115628.01312073777,38,1015622.647675600473802551808
115628.01312073777,39,1015625.329524655182355037179
115628.01312073777,40,1015626.712496822746687722573
115628.01312073777,41,1015627.403179681191190885977
115628.01312073777,42,1015627.736760454116827898285
115628.01312073777,43,1015627.892329465225743557137
115628.01312073777,44,1015627.962274678961736486514
115628.01312073777,45,1015627.992542972786501663022
115628.01312073777,46,1015628.005128251879176705307
115628.01312073777,47,1015628.010147041353084629897
115628.01312073777,48,1015628.012062961379671809397
115628.01312073777,49,1015628.012761744391989904099
115628.01312073777,50,1015628.013004740745606682231
118870.76977119033,0,118870.76977119033108465373516082763671875
118870.76977119033,1,172916.3681477381026190322531
118870.76977119033,2,235972.5840640135537144797531
118870.76977119033,3,305052.0201913125830067403925
118870.76977119033,4,377135.5954097620708115948710
118870.76977119033,5,449546.7493181824875277145275
118870.76977119033,6,520103.0273215034855881006402
118870.76977119033,7,587142.9716280724740831357023
118870.76977119033,8,649491.8755290770388186718778
118870.76977119033,9,706400.9686928177535052449474
118870.76977119033,10,757477.8034998071275457306145
118870.76977119033,11,802616.8498830043207243540168
118870.76977119033,12,841934.8117752000102861588384
118870.76977119033,13,875712.8205263384391652823113
118870.76977119033,14,904346.3740775123466038911874
118870.76977119033,15,928303.1596176960479240811630
118870.76977119033,16,948088.4702723632554866212033
118870.76977119033,17,964217.6761402730644691660900
118870.76977119033,18,977195.0692108014686163204912
118870.76977119033,19,987498.3319851956272165673134
118870.76977119033,20,995567.8575518601076082320810
118870.76977119033,21,1001800.159186036218213440826
118870.76977119033,22,1006544.639922683012439492620
118870.76977119033,23,1010103.039858603094421045389
118870.76977119033,24,1012730.936268197977569762853
118870.76977119033,25,1014640.735608134465315577347
118870.76977119033,26,1016005.664795215561603668133
118870.76977119033,27,1016964.339986185282119071898
118870.76977119033,28,1017625.562882041500549680068
118870.76977119033,29,1018073.065682615725482809938
118870.76977119033,30,1018369.994422842548838987527
118870.76977119033,31,1018562.984585466019112880259
118870.76977119033,32,1018685.740670146808865784780
118870.76977119033,33,1018762.081097067726295200489
118870.76977119033,34,1018808.450179835603824449085
118870.76977119033,35,1018835.929296846980026984155
118870.76977119033,36,1018851.799921144107318233420
118870.76977119033,37,1018860.722629507945272714267
118870.76977119033,38,1018865.599961403266878915528
118870.76977119033,39,1018868.188760600897292018559
118870.76977119033,40,1018869.521261216646173986538
118870.76977119033,41,1018870.185441493256636445907
118870.76977119033,42,1018870.505569265364363176892
118870.76977119033,43,1018870.654546696386596195921
118870.76977119033,44,1018870.721379340722971142471
118870.76977119033,45,1018870.750233482706403236603
118870.76977119033,46,1018870.762201632564428423199
118870.76977119033,47,1018870.766962207491082200399
118870.76977119033,48,1018870.768774733453558130278
118870.76977119033,49,1018870.769433973479533269113
118870.76977119033,50,1018870.769662554916101636232
122204.46866314861,0,122204.46866314861108548939228057861328125
122204.46866314861,1,177043.7244465507933619809445
122204.46866314861,2,240755.4170409501332753484611
122204.46866314861,3,310324.4400086225074516255960
122204.46866314861,4,382734.6023708465728224120372
122204.46866314861,5,455327.6459214165354266700976
122204.46866314861,6,525945.3603471553674083069408
122204.46866314861,7,592951.4477854788305723192812
122204.46866314861,8,655194.8131134672256121573888
122204.46866314861,9,711947.6369146563870646283121
122204.46866314861,10,762835.3520426895664236002696
122204.46866314861,11,807767.1985425691189901957239
122204.46866314861,12,846871.6973330014031064832781
122204.46866314861,13,880439.1045674109163461734496
122204.46866314861,14,908871.6621051194853019483430
122204.46866314861,15,932641.7497162274095490300541
122204.46866314861,16,952257.6294708520486539907055
122204.46866314861,17,968236.2298000213681631450226
122204.46866314861,18,981082.2806272171585203000487
122204.46866314861,19,991273.0444511297920245365559
122204.46866314861,20,999247.8684306263513242932041
122204.46866314861,21,1005401.794455710074243585104
122204.46866314861,22,1010082.497744739544476618413
122204.46866314861,23,1013589.872692451046874912995
122204.46866314861,24,1016177.642691803837723979845
122204.46866314861,25,1018056.435170906860912004832
122204.46866314861,26,1019397.831817922632907025663
122204.46866314861,27,1020338.975144483953932790075
122204.46866314861,28,1020987.384573140540554111594
122204.46866314861,29,1021425.706472957802229569061
122204.46866314861,30,1021716.191186397163200024422
122204.46866314861,31,1021904.754134252426728848433
122204.46866314861,32,1022024.535618666862152234369
122204.46866314861,33,1022098.923273643152173379451
122204.46866314861,34,1022144.041013288154456720190
122204.46866314861,35,1022170.738219252043195835671
122204.46866314861,36,1022186.132933127791045087641
122204.46866314861,37,1022194.773811481618381431021
122204.46866314861,38,1022199.488952514746358064239
122204.46866314861,39,1022201.987157466881888980019
122204.46866314861,40,1022203.270607745040406244113
122204.46866314861,41,1022203.909080762822639007359
122204.46866314861,42,1022204.216185289177025068051
122204.46866314861,43,1022204.358795048334700899451
122204.46866314861,44,1022204.422627437956846514494
122204.46866314861,45,1022204.450121582412194310677
122204.46866314861,46,1022204.461497660525676988229
122204.46866314861,47,1022204.466011127790345217932
122204.46866314861,48,1022204.467724967317928395104
122204.46866314861,49,1022204.468346568651216717054
122204.46866314861,50,1022204.468561468862544446614
125631.66024741215,0,125631.660247412146418355405330657958984375
125631.66024741215,1,181269.3457266993029928552919
125631.66024741215,2,245637.4322279314266636678628
125631.66024741215,3,315695.0038341678344534366077
125631.66024741215,4,388429.9340260058227568548972
125631.66024741215,5,461202.8871209279136085446936
125631.66024741215,6,531880.1983009163894568414540
125631.66024741215,7,598850.8631395799928769643389
125631.66024741215,8,660987.4452158374672423353853
125631.66024741215,9,717583.0783399106238708367592
125631.66024741215,10,768281.0547790512954336609411
125631.66024741215,11,813005.3517183319061765778436
125631.66024741215,12,851896.2686211504105369680157
125631.66024741215,13,885253.1463533149323674076758
125631.66024741215,14,913484.9313191966560545248962
125631.66024741215,15,937068.6587250655105452920439
125631.66024741215,16,956515.5256368860689521856008
125631.66024741215,17,972343.9886669836606776184990
125631.66024741215,18,985059.1896588213694598175415
125631.66024741215,19,995137.9493714114744749259496
125631.66024741215,20,1003018.551556092709013413925
125631.66024741215,21,1009094.553350386723834457506
125631.66024741215,22,1013711.892641020023428941595
125631.66024741215,23,1017168.612106671333531645236
125631.66024741215,24,1019716.578319820946248116083
125631.66024741215,25,1021564.639334738872847189036
125631.66024741215,26,1022882.733345653929597539831
125631.66024741215,27,1023806.532512209672001976279
125631.66024741215,28,1024442.278326123832842177373
125631.66024741215,29,1024871.536265511589832700191
125631.66024741215,30,1025155.666111857131956860095
125631.66024741215,31,1025339.868222742716260233544
125631.66024741215,32,1025456.723327616371883671145
125631.66024741215,33,1025529.192367121679792437802
125631.66024741215,34,1025573.082334793458474547136
125631.66024741215,35,1025599.013462857317584670704
125631.66024741215,36,1025613.942608540564905758422
125631.66024741215,37,1025622.308219468824544129784
125631.66024741215,38,1025626.865210509863231148558
125631.66024741215,39,1025629.275232848634150502785
125631.66024741215,40,1025630.511026111152439089269
125631.66024741215,41,1025631.124570147868085850975
125631.66024741215,42,1025631.419071157072265359939
125631.66024741215,43,1025631.555531482209212846847
125631.66024741215,44,1025631.616472852542991765937
125631.66024741215,45,1025631.642659550330804748834
125631.66024741215,46,1025631.653467814718240014000
125631.66024741215,47,1025631.657744900136835472788
125631.66024741215,48,1025631.659364587505729361163
125631.66024741215,49,1025631.659950379310195034638
125631.66024741215,50,1025631.660152301026206839024
129154.96650148826,0,129154.96650148826302029192447662353515625
129154.96650148826,1,185595.7627999325106389480765
129154.96650148826,2,250621.1208025817042109500946
129154.96650148826,3,321166.2029757663036568018055
129154.96650148826,4,394224.1005298085066279243932
129154.96650148826,5,467175.0072143326312250254750
129154.96650148826,6,537910.0985126823148950655799
129154.96650148826,7,604843.7945124574960268781449
129154.96650148826,8,666872.3640950566407290935383
129154.96650148826,9,723309.8969183515996343920211
129154.96650148826,10,773817.5242105201673950990356
129154.96650148826,11,818333.9279839608389753043202
129154.96650148826,12,857011.1484090598620604807342
129154.96650148826,13,890157.5714788236022291552268
129154.96650148826,14,918188.8091682703207964240413
129154.96650148826,15,941586.5152728914366921247454
129154.96650148826,16,960864.7881168288050114010371
129154.96650148826,17,976543.5824838872324408852208
129154.96650148826,18,989128.4262118968924998674183
129154.96650148826,19,999095.6766350853194249044444
129154.96650148826,20,1006882.536648743607927464152
129154.96650148826,21,1012881.065288753064779750520
129154.96650148826,22,1017435.453609970844534715786
129154.96650148826,23,1020841.886577603597943522861
129154.96650148826,24,1023350.371025323644855810821
129154.96650148826,25,1025167.975313253529523671355
129154.96650148826,26,1026462.995904197912405922353
129154.96650148826,27,1027369.637927257932085854469
129154.96650148826,28,1027992.869317254254376592053
129154.96650148826,29,1028413.179623265846746400074
129154.96650148826,30,1028691.043213633877861047944
129154.96650148826,31,1028870.950391351046425021265
129154.96650148826,32,1028984.926941559171465683245
129154.96650148826,33,1029055.511202436493834957566
129154.96650148826,34,1029098.196719724619277311196
129154.96650148826,35,1029123.377414639013712311200
129154.96650148826,36,1029137.851196880915449876487
129154.96650148826,37,1029145.948006035012396094929
129154.96650148826,38,1029150.350821952895304517581
129154.96650148826,39,1029152.675029941959023016856
129154.96650148826,40,1029153.864532032606268141380
129154.96650148826,41,1029154.453908593784768856424
129154.96650148826,42,1029154.736215962281056227404
129154.96650148826,43,1029154.866739528215032665402
129154.96650148826,44,1029154.924896099011380355326
129154.96650148826,45,1029154.949826333660431034151
129154.96650148826,46,1029154.960090262502729535462
129154.96650148826,47,1029154.964141321011724487906
129154.96650148826,48,1029154.965671222184290259370
129154.96650148826,49,1029154.966222960863812746042
129154.96650148826,50,1029154.966412576910265636147
132777.08293554318,0,132777.08293554317788220942020416259765625
132777.08293554318,1,190025.5797589171349857696118
132777.08293554318,2,255709.0481317660642942791118
132777.08293554318,3,326740.6033020010140916502835
132777.08293554318,4,400119.6864148552340462502604
132777.08293554318,5,473246.6144210294481067419723
132777.08293554318,6,544037.6917081658598793411815
132777.08293554318,7,610932.8916341570177377585666
132777.08293554318,8,672852.2345165078137737186034
132777.08293554318,9,729130.7688075162954296265375
132777.08293554318,10,779447.4448501021547344570587
132777.08293554318,11,823755.6178215425068812656220
132777.08293554318,12,862219.0313518181268659513027
132777.08293554318,13,895155.0774668269072770856113
132777.08293554318,14,922985.9951212622153871523069
132777.08293554318,15,946198.0201362173499906615250
132777.08293554318,16,965308.1185541142212590734590
132777.08293554318,17,980837.7134499766743060528069
132777.08293554318,18,993292.6928093133253965418871
132777.08293554318,19,1003148.928901005057682384509
132777.08293554318,20,1010842.526339865357204402400
132777.08293554318,21,1016764.032725627924456412852
132777.08293554318,22,1021255.882794125042303767558
132777.08293554318,23,1024612.397815969125833533448
132777.08293554318,24,1027081.721989218838615826794
132777.08293554318,25,1028869.143686093942142390583
132777.08293554318,26,1030141.319430318245105900549
132777.08293554318,27,1031030.990672430894891327480
132777.08293554318,28,1031641.856192779979123550497
132777.08293554318,29,1032053.334597401203309789612
132777.08293554318,30,1032325.020007365906552270285
132777.08293554318,31,1032500.697690967300389639912
132777.08293554318,32,1032611.843122071965684218423
132777.08293554318,33,1032680.576126158877428315461
132777.08293554318,34,1032722.080268379097822333110
